City,Region,Population,link,Country,Capital City,Capital Population
Coyah,Kindia,217000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Nzérékoré,Nzerekore,195000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Kankan,Kankan,191000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Kindia,Kindia,139000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Siguiri,Kankan,127000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Gueckedou,Nzerekore,79000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Kamsar,Boke,62000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Labé,Labe,59000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Kissidougou,Faranah,47000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Fria,Boke,44000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Macenta,Nzerekore,43000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Mamou,Mamou,42000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Télimélé,Kindia,30000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Tougué,Labe,26000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Pita,Mamou,20000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Boké,Boke,15000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Kouroussa,Kankan,14000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Koundara,Boke,14000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Dabola,Faranah,13000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Forécariah,Kindia,12000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Beyla,Nzerekore,12000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Mandiana,Kankan,11000,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Koubia,Labe,9910,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Faranah,Faranah,9350,https://www.worlddata.info/africa/guinea/index.php,Guinea,Conakry,1660973
Bissau,Bissau,396000,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Bafatá,Bafatá,23000,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Gabú,Gabú,14000,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Bissorã,Oio,13000,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Bolama,Bolama and Bijagos,11000,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Cacheu,Cacheu,10000,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Catió,Tombali,9900,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Bubaque,Bolama and Bijagos,9240,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Mansôa,Oio,7820,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Buba,Quinara,7780,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Quebo,Tombali,7070,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Canchungo,Cacheu,6850,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Farim,Oio,6790,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Quinhámel,Biombo,3130,https://www.worlddata.info/africa/guinea-bissau/index.php,Guinea-Bissau,Bissau,395954
Yamoussoukro,Lacs,282000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Abidjan,Lagunes,3677000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Abobo,Lagunes,9e+05,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Bouaké,Vallée du Bandama,567000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Daloa,Haut-Sassandra,245000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Korhogo,Savanes,243000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
San-Pédro,Bas-Sassandra,197000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Gagnoa,Fromager,160000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Man,Dix-Huit Montagnes,149000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Divo,Sud-Bandama,105000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Anyama,Lagunes,103000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Abengourou,Moyen-Comoé,101000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Agboville,Agnéby,82000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Grand-Bassam,Sud-Comoé,74000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Dabou,Lagunes,70000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Dimbokro,Lacs,67000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Ferkessédougou,Savanes,62000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Bouaflé,Marahoué,61000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Sinfra,Zanzan,60000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Katiola,Vallée du Bandama,60000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Soubré,Bas-Sassandra,58000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Bondoukou,Zanzan,58000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Danané,Dix-Huit Montagnes,54000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Oumé,Fromager,52000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Séguéla,Worodougou,51000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Odienné,Denguélé,50000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Aboisso,Sud-Comoé,38000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Touba,Bafing,28000,https://www.worlddata.info/africa/ivory-coast/index.php,Ivory Coast,Yamoussoukro,281735
Nairobi,Nairobi Area,4397000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Mombasa,Coast,915000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Nakuru,Rift Valley,286000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Kisumu,Nyanza,259000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Eldoret,Rift Valley,252000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Kikuyu,Central,190000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Thika,Nairobi Area,137000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Garissa,North-Eastern,110000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Ngong,Rift Valley,104000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Karuri,Central,1e+05,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Naivasha,Rift Valley,92000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Malindi,Coast,84000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Kitale,Rift Valley,76000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Nyeri,Central,64000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Kakamega,Western,63000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Mbale,Western,60000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Kapenguria,Rift Valley,56000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Bungoma,Western,56000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Busia,Western,52000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Ol Kalou,Central,48000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Meru,Central,47000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Kilifi,Coast,46000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Wajir,North-Eastern,46000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Voi,Coast,45000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Kericho,Rift Valley,42000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Machakos,Eastern,42000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Homa Bay,Nyanza,40000,https://www.worlddata.info/africa/kenya/index.php,Kenya,Nairobi,4397073
Maseru,Maseru,331000,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Mafeteng,Mafeteng,57000,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Leribe,Leribe,48000,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Maputsoe,Leribe,32000,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Mohale’s Hoek,Mohale's Hoek District,28000,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Qacha’s Nek,Qacha's Nek,26000,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Quthing,Quthing,24000,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Butha-Buthe,Butha-Buthe,16000,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Nako,Maseru,13000,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Mokhotlong,Mokhotlong,8810,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Thaba-Tseka,Thaba-Tseka,5420,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Teyateyaneng,Berea,5120,https://www.worlddata.info/africa/lesotho/index.php,Lesotho,Maseru,330760
Monrovia,Montserrado,1011000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Gbarnga,Bong,46000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Kakata,Margibi,34000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Bensonville City,Montserrado,33000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Harper City,Maryland,33000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Voinjama,Lofa,27000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Buchanan,Grand Bassa,26000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Zwedru,Grand Gedeh,26000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
New Yekepa,Nimba,25000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Greenville,Sinoe,16000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Ganta,Nimba,14000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Robertsport,Grand Cape Mount,12000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Sanniquellie,Nimba,11000,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Fish Town,River Gee,3330,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Tubmanburg,Bomi,3160,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Bopolu,Gbarpolu,2910,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Barclayville,Grand Kru,2730,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Cestos City,River Cess,2580,https://www.worlddata.info/africa/liberia/index.php,Liberia,Monrovia,1010970
Tripoli,Tripoli,1126000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Benghazi,Banghazi,651000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Misratah,Misratah,386000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Tarhuna,Al Marqab,211000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Al Khums,Al Marqab,202000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Az Zawiyah,Az Zawiyah,2e+05,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Zawiya,Az Zawiyah,186000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Ajdabiya,Sha'biyat al Wahat,134000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Sabha,Sabha,130000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Sirte,Surt,128000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Al Jadid,Sabha,126000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Tobruk,Sha'biyat al Butnan,121000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Zliten,Misratah,110000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Sabratah,Az Zawiyah,102000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Tagiura,Tripoli,1e+05,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Al Marj,Al Marj,85000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Gharyan,Sha'biyat al Jabal al Gharbi,85000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Darnah,Darnah,79000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Al Bayda',Al Jabal al Akhdar,75000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Yafran,Sha'biyat al Jabal al Gharbi,68000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Bani Walid,Misratah,46000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Zuwarah,An Nuqat al Khams,45000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Murzuq,Murzuq,44000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Awbari,Sha'biyat Wadi al Hayat,43000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Nalut,Sha'biyat Nalut,26000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Ghat,Sha'biyat Ghat,24000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Hun,Al Jufrah,19000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Idri,Sha'biyat Wadi ash Shati',4610,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Al 'Aziziyah,Sha'biyat al Jafarah,4000,https://www.worlddata.info/africa/libya/index.php,Libya,Tripoli,1126000
Antananarivo,Analamanga,1274000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Toamasina,Atsinanana,206000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Antsirabe,Vakinankaratra,186000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Fianarantsoa,Upper Matsiatra,167000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Mahajanga,Boeny,155000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Toliara,Atsimo-Andrefana,115000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Antsiranana,Diana,83000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Antanifotsy,Vakinankaratra,71000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Ambovombe,Androy,67000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Ambilobe,Diana,56000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Amparafaravola,Alaotra Mangoro,52000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Fort Dauphin,Anosy,45000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Ambatondrazaka,Alaotra Mangoro,43000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Mananara,Analanjirofo,41000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Soavinandriana,Itasy,40000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Mahanoro,Atsinanana,40000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Soanierana Ivongo,Analanjirofo,39000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Faratsiho,Vakinankaratra,38000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Morondava,Menabe,37000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Manakara,Vatovavy Fitovinany,35000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Sambava,Sava,32000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Ambositra,Amoron'i Mania,30000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Tsiroanomandidy,Bongolava,27000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Farafangana,Atsimo-Atsinanana,25000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Maevatanana,Betsiboka,24000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
Antsohihy,Sofia,21000,https://www.worlddata.info/africa/madagascar/index.php,Madagascar,Antananarivo,1274225
